id_viaje,tipo_vehiculo,fecha_inicio,hora_inicio,duracion_minutos,distancia_km,costo,zona,edad_usuario,metodo_pago
VJ002580,patineta,2025-06-09,13:53,14.7,2.37,2.12,CENTRO,,Billetera digital
VJ002838,patineta,2025-06-16,05:42,15.6,2.38,2.19,sur,40.0,TARJETA
VJ001907, Patineta,2025-07-18,09:21,10.1,2.19,1.6,Samborondón,37.0,Efectivo
VJ002572, Patineta,2025-06-03,11:36,8.8,2.11,1.6,Norte,33.0,billetera digital
VJ002305,Scooter,2025-08-16,06:13,23.3,4.12,3.05,NORTE,22.0,TARJETA
VJ000376, Patineta,2025-06-27,19:33,5.7,0.0,1.25,Centro ,33.0,Billetera digital
VJ002388,bicicleta,2025-06-14,21:52,16.2,3.12,2.72, Norte,30.0,Billetera Digital
VJ002152,Bici,2025-07-07,19:19,19.2,3.58,2.61,NORTE,37.0,Tarjeta
VJ002017,Scooter,2025-07-18,13:02,13.2,3.43,1.32,sur,43.0,Billetera digital
VJ001359,BICICLETA,2025-07-05,20:21,24.3,4.52,3.31,Centro ,48.0,TARJETA
VJ002833, Bicicleta,2025-07-05,19:38,5.0,0.88,1.46,Sur,,Efectivo
VJ002223,bicicleta,2025-06-07,18:40,8.0,1.65,1.26,centro,110.0,tarjeta
VJ002735,Patineta,2025-06-01,11:54,16.0,2.7,2.73,CENTRO,5.0,BILLETERA DIGITAL
VJ001906,patineta,2025-08-13,07:34,16.3,3.6,2.85, Norte,34.0,Tarjeta
VJ001978,Bici,2025-06-30,07:31,15.8,3.02,2.71, Norte,28.0,Billetera Digital
VJ000793,Scooter,2025-06-11,17:30,1.2,0.2,1.05,samborondon,33.0,tarjeta
VJ000524,bicicleta,2025-06-02,23:47,6.0,1.16,1.04,Centro,28.0,efectivo
VJ000542,patineta,2025-07-29,16:39,17.2,3.16,2.29,Samborondón,16.0,Billetera Digital
VJ000188, Patineta,2025-07-14,14:13,20.7,3.61,3.4,norte,16.0,tarjeta
VJ001485,Patineta,2025-07-05,10:16,1.0,0.1,0.3,centro,42.0,EFECTIVO
VJ000693,BICICLETA,2025-06-23,08:21,14.8,3.78,2.77,Sur,18.0,efectivo
VJ001921,Bicicleta,2025-08-02,20:57,28.1,4.19,3.44,norte,5.0,TARJETA
VJ002252, Bicicleta,2025-06-14,13:09,12.7,2.93,2.05,Centro ,38.0,Billetera digital
VJ001756,Patineta,2025-08-12,21:32,11.0,1.98,1.99,centro,95.0,Billetera Digital
VJ000667, Bicicleta,2025-08-28,19:20,15.6,4.11,2.39,NORTE,17.0,billetera digital
VJ002278,PATINETA,2025-06-15,12:39,16.7,3.71,2.39,Samborondón,42.0,TARJETA
VJ002467,patineta,2025-07-30,17:33,10.9,2.9,2.11,Samborondon,16.0,efectivo
VJ001865,Patineta,2025-08-28,19:29,426.7,2.19,1.29,Centro,22.0,TARJETA
VJ000652,bicicleta,2025-07-03,21:40,10.4,2.76,1.76,norte,20.0,
VJ002102,bicicleta,2025-08-23,07:17,16.4,3.83,2.61,NORTE,,billetera digital
VJ000594,BICICLETA,2025-08-08,09:41,5.8,0.85,1.32,CENTRO,29.0,EFECTIVO
VJ000649,PATINETA,2025-06-02,07:23,15.4,2.96,2.76,Centro ,18.0,Efectivo
VJ001348,Bici,2025-08-08,18:18,10.1,2.04,2.33,Samborondon,16.0,Efectivo
VJ000762, Bicicleta,2025-06-15,18:21,11.3,3.0,1.58,samborondon,25.0,Tarjeta
VJ001610,Patineta,2025-06-26,10:15,10.9,2.45,2.13,Samborondon,35.0,TARJETA
VJ000069,Scooter,2025-06-23,08:41,196.1,2.54,3.01, Norte,24.0,BILLETERA DIGITAL
VJ000421,Scooter,2025-06-13,05:36,14.2,3.28,2.2, Norte,45.0,billetera digital
VJ002639,Patineta,2025-08-30,10:55,4.5,0.75,1.05,CENTRO,28.0,EFECTIVO
VJ001017,PATINETA,2025-06-29,19:09,29.5,4.52,3.96,samborondon,29.0,Efectivo
VJ000581, Bicicleta,2025-06-15,03:57,19.8,4.34,2.79,SUR,27.0,efectivo
VJ000104,bicicleta,2025-06-29,08:05,29.3,4.54,3.93,NORTE,16.0,EFECTIVO
VJ001184,Bici,2025-07-12,13:13,21.6,3.53,3.06,CENTRO,,Billetera Digital
VJ000787,BICICLETA,2025-07-12,20:21,13.8,2.32,2.23,Centro,28.0,tarjeta
VJ001677,patineta,2025-06-20,08:37,-1.2,3.74,3.03,CENTRO,25.0,BILLETERA DIGITAL
VJ000890,Bicicleta,2025-07-06,15:18,4.8,1.14,0.91, Norte,33.0,EFECTIVO
VJ002415,patineta,2025-07-08,13:48,15.6,3.76,1.93,Centro,27.0,Tarjeta
VJ002330, Patineta,2025-08-08,16:31,364.8,1.89,1.48,NORTE,5.0,Efectivo
VJ001565,Patineta,2025-08-21,08:12,15.1,4.0,2.14,Norte,110.0,tarjeta
VJ002456,patineta,2025-07-18,13:04,18.5,4.72,,Norte,39.0,TARJETA
VJ001126,Bici,2025-08-20,19:03,12.1,2.65,1.58,Norte,27.0,efectivo
VJ001292, Bicicleta,2025-08-24,08:33,23.0,4.12,3.54,samborondon,43.0,EFECTIVO
VJ001570,PATINETA,2025-07-09,17:53,20.1,4.34,2.22,Centro,43.0,Tarjeta
VJ001503, Bicicleta,2025-06-18,19:00,1.9,0.4,0.43,Centro,17.0,TARJETA
VJ002848,PATINETA,2025-07-04,04:08,12.4,2.68,2.3,Centro ,40.0,Billetera Digital
VJ001979,Bicicleta,2025-06-29,07:34,5.7,1.24,1.42,norte,46.0,TARJETA
VJ001388,Patineta,2025-07-24,18:20,18.8,3.98,2.61,norte,33.0,Billetera digital
VJ000847, Patineta,2025-07-28,06:32,10.1,2.69,1.53,CENTRO,35.0,Tarjeta
VJ001478,Patineta,2025-06-28,09:45,20.2,2.83,3.07,NORTE,110.0,efectivo
VJ001195,bicicleta,2025-07-18,19:53,14.7,2.78,233.47,NORTE,22.0,TARJETA
VJ002364,Bici,2025-07-02,11:32,1.0,0.1,,Centro ,28.0,tarjeta
VJ001506, Bicicleta,2025-06-12,06:54,-5.0,4.5,3.32,Norte,37.0,Efectivo
VJ002562,Patineta,2025-06-26,22:58,12.2,2.83,2.11,norte,23.0,TARJETA
VJ000238,Bicicleta,2025-06-21,21:54,9.5,2.26,1.29,Centro,33.0,Efectivo
VJ002381,Patineta,2025-06-22,18:12,6.5,1.58,1.62,SUR,27.0,Tarjeta
VJ002889,Bici,2025-06-12,19:17,11.1,2.71,2.0,sur,41.0,Efectivo
VJ000659,PATINETA,2025-07-15,17:10,4.1,0.98,1.25,sur,32.0,Tarjeta
VJ001936,Patineta,2025-08-12,16:12,27.1,4.52,3.58,Norte,46.0,Billetera Digital
VJ001882, Patineta,2025-08-14,22:36,13.8,2.45,1.94,NORTE,25.0,TARJETA
VJ000338,Patineta,2025-06-20,09:04,4.4,0.87,1.17,centro,38.0,Billetera digital
VJ002222,bicicleta,2025-08-09,08:05,28.0,5.0,3.68,samborondon,40.0,Tarjeta
VJ002361,Bicicleta,2025-07-04,18:36,1.0,0.16,0.97,norte,26.0,efectivo
VJ001890,Bicicleta,2025-06-11,10:38,9.3,0.0,1.42,norte,38.0,tarjeta
VJ001337,Scooter,2025-08-28,11:57,10.7,1.71,,Centro,31.0,efectivo
VJ001319, Bicicleta,2025-06-20,05:49,-5.0,3.25,3.32,Samborondón,20.0,Billetera digital
VJ000543,Bicicleta,2025-07-04,17:27,12.5,1.72,1.72,Norte,25.0,Tarjeta
VJ000074, Patineta,2025-08-28,08:27,3.3,0.67,1.11,SUR,18.0,EFECTIVO
VJ001052,patineta,2025-08-01,08:04,8.1,2.06,1.39,Centro,24.0,billetera digital
VJ000205,Patineta,2025-07-24,22:57,323.3,4.72,200.84,Centro ,18.0,Tarjeta
VJ000575,Scooter,2025-06-28,14:09,14.8,2.31,2.12,sur,38.0,Billetera Digital
VJ001459,patineta,2025-06-22,20:19,2.2,0.47,0.73,centro,19.0,TARJETA
VJ001939,BICICLETA,2025-07-26,01:00,6.6,1.55,0.96,NORTE,32.0,Tarjeta
VJ001060,bicicleta,2025-06-27,10:44,10.9,2.62,2.31,sur,31.0,Efectivo
VJ002062,PATINETA,2025-07-09,21:23,5.6,1.11,1.41,centro,24.0,TARJETA
VJ002155,PATINETA,2025-06-24,08:25,10.3,2.53,1.84,Centro,27.0,efectivo
VJ001211,Bicicleta,2025-07-06,10:02,5.3,1.09,1.16,NORTE,36.0,TARJETA
VJ000978, Bicicleta,2025-08-07,12:15,14.9,3.57,2.36,norte,34.0,BILLETERA DIGITAL
VJ002448,BICICLETA,2025-07-27,06:37,12.4,2.74,1.69,CENTRO,,TARJETA
VJ002256,PATINETA,2025-07-19,13:45,5.9,1.33,,Samborondón,39.0,BILLETERA DIGITAL
VJ002920,patineta,2025-08-23,01:25,458.0,4.22,,SAMBORONDON,36.0,Tarjeta
VJ001311,BICICLETA,2025-07-20,16:30,285.2,4.7,3.42,CENTRO,30.0,BILLETERA DIGITAL
VJ002663,Scooter,2025-06-25,16:54,19.4,2.96,82.79,Samborondon,39.0,BILLETERA DIGITAL
VJ001556,Bicicleta,2025-08-17,12:49,13.0,3.07,2.22,Norte,26.0,tarjeta
VJ001212,Scooter,2025-08-16,05:03,6.5,1.49,0.97,Centro ,44.0,Tarjeta
VJ000892,Patineta,2025-07-07,22:39,21.6,3.05,3.38,centro,16.0,BILLETERA DIGITAL
VJ001173,Scooter,2025-06-17,16:32,19.3,3.74,2.58,CENTRO,29.0,Billetera Digital
VJ002891,Bici,2025-06-05,18:14,10.6,1.87,1.6,SUR,25.0,TARJETA
VJ001714,Scooter,2025-06-11,18:15,457.7,2.42,2.24,sur,,TARJETA
VJ002928,Bicicleta,2025-06-26,09:59,5.2,0.99,1.05,Centro ,28.0,tarjeta
VJ000143,bicicleta,2025-07-24,03:06,16.9,3.59,220.35,sur,39.0,TARJETA
VJ000194,Bici,2025-07-09,18:48,5.2,1.16,0.96,centro,35.0,Billetera digital
VJ000224,Bici,2025-07-30,12:33,1.0,0.1,0.3,NORTE,31.0,BILLETERA DIGITAL
VJ000911,Bici,2025-06-29,22:40,12.7,2.76,2.3,Samborondón,26.0,TARJETA
VJ000785,patineta,2025-08-23,08:10,6.3,1.13,1.64,,,EFECTIVO
VJ000169,Bici,2025-06-18,05:25,18.4,3.43,2.47,centro,25.0,Efectivo
VJ001615,BICICLETA,2025-08-30,12:26,4.0,0.92,0.59,SUR,26.0,Billetera Digital
VJ000611,Bici,2025-07-06,12:20,22.1,4.79,3.29,NORTE,33.0,Billetera Digital
VJ000336,Scooter,2025-08-02,18:13,5.8,1.12,0.99,Samborondon,18.0,TARJETA
VJ000582, Bicicleta,2025-08-19,14:57,12.5,3.22,1.89,NORTE,5.0,Billetera Digital
VJ001312,Bicicleta,2025-06-14,15:51,15.8,3.77,,Norte,35.0,Efectivo
VJ000001,Bici,2025-06-28,15:46,2.5,0.36,0.79,Centro ,37.0,Billetera digital
VJ000385,Bici,2025-08-16,20:19,15.0,3.25,1.73,sur,40.0,Efectivo
VJ002507,Scooter,2025-06-30,08:24,17.3,2.87,2.16,Centro,22.0,EFECTIVO
VJ001272,PATINETA,2025-07-31,12:59,15.8,2.66,2.74,Samborondón,29.0,Billetera Digital
VJ001945,bicicleta,2025-06-25,19:12,12.9,2.69,1.75,NORTE,32.0,Tarjeta
VJ001707, Patineta,2025-07-26,13:55,20.9,3.07,3.23,Centro,43.0,Tarjeta
VJ000661,Patineta,2025-07-16,19:22,7.5,1.93,,centro,32.0,TARJETA
VJ002149,Bicicleta,2025-07-28,08:39,16.1,2.91,2.69,Norte,17.0,Efectivo
VJ002997,Bici,2025-06-05,11:56,18.0,3.48,2.5,Samborondon,32.0,Billetera digital
VJ002132,BICICLETA,2025-07-03,19:00,16.1,2.65,2.71,Norte,27.0,BILLETERA DIGITAL
VJ000945,Patineta,2025-07-20,14:20,17.8,3.27,2.87,SAMBORONDON,20.0,efectivo
VJ000256, Bicicleta,2025-06-03,07:15,13.9,1.89,,centro,,EFECTIVO
VJ000221,Bicicleta,2025-08-08,15:53,1.6,0.25,1.1,NORTE,32.0,Efectivo
VJ001612,PATINETA,2025-08-11,22:01,4.2,0.69,0.48,Norte,30.0,Billetera digital
VJ001351,Scooter,2025-08-20,18:55,34.6,4.92,4.95,SUR,16.0,Efectivo
VJ001688,bicicleta,2025-07-03,09:39,14.9,2.83,2.27,norte,23.0,EFECTIVO
VJ001931,PATINETA,2025-07-21,17:48,17.3,3.43,2.1,Samborondon,30.0,Tarjeta
VJ001950,PATINETA,2025-06-04,00:25,21.3,3.79,3.24,CENTRO,23.0,efectivo
VJ001020,Scooter,2025-06-14,17:09,12.1,2.16,1.71,Samborondón,41.0,Efectivo
VJ002387,Bicicleta,2025-08-17,23:30,19.8,4.19,2.55,CENTRO,37.0,EFECTIVO
VJ001998,PATINETA,2025-07-12,09:51,4.9,1.03,0.93,centro,36.0,
VJ001433,Patineta,2025-08-20,16:27,17.6,3.07,2.54,centro,,Tarjeta
VJ001715, Bicicleta,2025-07-25,21:45,18.1,3.26,3.03,samborondon,28.0,Tarjeta
VJ002868, Patineta,2025-07-04,12:30,8.8,2.21,1.91,CENTRO,33.0,Efectivo
VJ001820, Bicicleta,2025-07-18,17:12,17.0,3.57,2.31, Norte,37.0,TARJETA
VJ002327, Patineta,2025-07-25,19:57,13.1,3.29,1.21,Centro ,25.0,tarjeta
VJ000467,patineta,2025-06-11,11:37,26.0,4.21,3.47,Norte,32.0,billetera digital
VJ001676,BICICLETA,2025-07-09,15:40,7.8,1.94,1.06,Centro ,23.0,billetera digital
VJ000258, Bicicleta,2025-08-11,08:25,20.1,4.54,2.88,Centro,,billetera digital
VJ002022,Bici,2025-06-20,10:56,6.5,1.3,0.94,Norte,39.0,TARJETA
VJ001889,Scooter,2025-06-30,12:15,25.8,3.53,3.81,Samborondon,29.0,tarjeta
VJ000170,patineta,2025-08-15,09:12,1.0,0.1,0.3,Norte,16.0,TARJETA
VJ001463,Bicicleta,2025-08-15,19:31,9.3,2.17,1.93,Samborondón,24.0,billetera digital
VJ001138,Bicicleta,2025-08-21,19:22,16.7,3.0,1.75,centro,16.0,Tarjeta
VJ001725,bicicleta,2025-06-06,06:11,15.6,4.09,2.75,NORTE,23.0,Billetera digital
VJ001578,Bici,2025-06-09,09:44,22.0,4.01,3.18,NORTE,41.0,Tarjeta
VJ002888, Bicicleta,2025-08-24,13:13,24.7,4.03,3.57,CENTRO,48.0,Efectivo
VJ002920,patineta,2025-08-23,01:25,458.0,4.22,,SAMBORONDON,36.0,Tarjeta
VJ001164,BICICLETA,2025-06-21,12:32,-5.0,2.99,2.35,Centro ,37.0,TARJETA
VJ002398,PATINETA,2025-06-25,11:39,7.6,1.67,1.22,NORTE,45.0,Billetera digital
VJ000586,Scooter,2025-08-14,22:14,14.6,2.17,2.57,sur,,EFECTIVO
VJ002235,Bicicleta,2025-08-20,07:32,8.9,1.7,1.46,Samborondon,,Billetera Digital
VJ000723,Scooter,2025-08-08,08:28,13.3,2.94,1.94,Samborondon,34.0,tarjeta
VJ001343,BICICLETA,2025-08-22,07:13,5.9,1.4,1.28,,22.0,EFECTIVO
VJ000124,PATINETA,2025-08-05,18:30,17.6,3.86,2.41,CENTRO,16.0,BILLETERA DIGITAL
VJ002184,bicicleta,2025-06-17,20:36,15.4,2.68,2.19,Samborondon,37.0,BILLETERA DIGITAL
VJ000508,PATINETA,2025-08-05,07:52,13.4,3.2,2.4, Norte,33.0,tarjeta
VJ001216,patineta,2025-08-27,07:29,211.5,3.0,3.12,CENTRO,27.0,Tarjeta
VJ002192, Patineta,2025-06-07,05:18,6.7,-2.0,1.24,Samborondón,,billetera digital
VJ002374,PATINETA,2025-07-26,18:29,14.0,2.17,2.44,SAMBORONDON,30.0,Billetera digital
VJ001086, Bicicleta,2025-06-20,06:37,17.1,2.6,3.06,NORTE,37.0,efectivo
VJ000798,Bicicleta,2025-07-08,18:44,448.6,4.55,3.67,Centro ,27.0,TARJETA
VJ000461,Scooter,2025-06-26,00:47,18.9,3.0,2.82, Norte,16.0,Tarjeta
VJ000348,bicicleta,2025-07-21,07:00,14.5,3.16,2.21,Norte,16.0,Billetera digital
VJ001915, Patineta,2025-07-12,05:38,19.0,2.89,2.78,norte,21.0,
VJ001469, Bicicleta,2025-08-25,15:33,2.7,0.55,0.3,,41.0,Tarjeta
VJ001811,BICICLETA,2025-07-31,09:43,9.7,2.17,1.62,norte,32.0,
VJ000046,bicicleta,2025-06-04,22:18,21.6,4.0,177.33,Centro ,18.0,Efectivo
VJ000345,PATINETA,2025-07-02,07:01,6.3,1.35,1.11,NORTE,,Efectivo
VJ001331,patineta,2025-06-04,07:57,9.1,2.28,1.54,samborondon,16.0,BILLETERA DIGITAL
VJ001675,PATINETA,2025-07-13,19:36,1.0,0.1,0.3,NORTE,36.0,Billetera Digital
VJ002065,Scooter,2025-07-27,16:45,23.0,4.12,2.77, Norte,,tarjeta
VJ000154,Patineta,2025-06-22,08:20,14.8,3.63,2.47,centro,95.0,TARJETA
VJ001380,patineta,2025-08-15,20:19,10.9,2.74,1.26, Norte,37.0,efectivo
VJ000878,Bicicleta,2025-08-14,08:17,15.3,2.24,2.15,SAMBORONDON,16.0,Tarjeta
VJ002698,Bicicleta,2025-06-02,19:32,15.8,3.31,195.3,Sur,16.0,TARJETA
VJ000091,Scooter,2025-06-25,18:18,18.8,3.33,2.71,CENTRO,16.0,Tarjeta
VJ002315,patineta,2025-08-21,07:04,12.2,2.62,1.97,NORTE,38.0,billetera digital
VJ000838, Patineta,2025-06-15,22:08,6.6,1.72,1.19,centro,23.0,EFECTIVO
VJ001129,bicicleta,2025-07-25,15:48,13.1,3.4,2.21,Centro,27.0,Billetera digital
VJ000340,Bici,2025-07-25,07:33,6.8,1.17,1.11,NORTE,40.0,TARJETA
VJ002063,Scooter,2025-07-20,13:24,9.4,1.32,1.78,,28.0,tarjeta
VJ002882, Patineta,2025-06-07,09:05,11.8,2.43,1.91,SAMBORONDON,37.0,Tarjeta
VJ002218,BICICLETA,2025-08-09,10:10,14.4,2.64,2.17,centro,20.0,BILLETERA DIGITAL
VJ001501,PATINETA,2025-07-03,18:14,14.2,3.59,2.17,NORTE,34.0,BILLETERA DIGITAL
VJ000971, Patineta,2025-08-22,07:03,11.9,1.59,1.86,Samborondon,,Billetera digital
VJ001256,Bici,2025-07-14,19:51,12.0,2.79,1.67,sur,29.0,TARJETA
VJ002729,Patineta,2025-06-10,05:12,1.0,0.1,0.4,Norte,26.0,Billetera Digital
VJ000059,patineta,2025-08-20,11:29,13.8,2.56,2.32, Norte,25.0,Billetera digital
VJ002110,PATINETA,2025-08-21,18:14,16.0,2.54,2.53,norte,33.0,tarjeta
VJ000499, Patineta,2025-08-21,14:31,14.7,2.92,2.58,SAMBORONDON,16.0,TARJETA
VJ001042,Scooter,2025-07-21,13:28,11.0,2.06,1.92,sur,16.0,Billetera digital
VJ000781,Scooter,2025-08-20,19:53,17.6,3.93,2.35,sur,24.0,TARJETA
VJ002797,patineta,2025-07-09,19:04,10.2,1.93,,samborondon,21.0,efectivo
VJ002781, Bicicleta,2025-06-04,16:15,11.7,2.41,2.18,Samborondon,34.0,tarjeta
VJ000687,BICICLETA,2025-08-19,09:21,5.3,0.94,1.05,NORTE,32.0,
VJ001869, Bicicleta,2025-06-09,07:41,27.8,4.39,3.76,CENTRO,25.0,TARJETA
VJ002887,Patineta,2025-07-17,18:01,9.0,1.57,1.82,centro,29.0,TARJETA
VJ000252,Scooter,2025-08-16,19:08,4.1,0.86,0.79, Norte,40.0,tarjeta
VJ000050,patineta,2025-08-07,18:23,13.6,2.06,1.61,samborondon,34.0,TARJETA
VJ000311,Bicicleta,2025-08-06,19:10,14.5,3.25,2.81,SAMBORONDON,16.0,TARJETA
VJ001416,bicicleta,2025-08-17,07:02,7.1,1.87,1.18, Norte,32.0,Billetera Digital
VJ001937,Bici,2025-06-13,08:24,4.1,0.75,1.16, Norte,19.0,tarjeta
VJ000959, Bicicleta,2025-06-04,08:20,1.0,0.1,0.4,norte,41.0,tarjeta
VJ001494,bicicleta,2025-07-24,11:29,11.5,2.82,1.88,centro,24.0,Tarjeta
VJ002097,Bici,2025-07-03,19:18,12.3,2.97,2.14,Sur,110.0,Tarjeta
VJ001281,Scooter,2025-07-06,15:26,21.6,3.6,3.57,CENTRO,18.0,tarjeta
VJ000794,BICICLETA,2025-06-14,06:50,13.3,3.05,1.68,Centro ,37.0,Tarjeta
VJ001417,PATINETA,2025-08-29,12:52,12.8,1.84,2.97,Norte,31.0,tarjeta
VJ001127, Patineta,2025-07-29,19:13,9.7,1.43,2.2,Centro,16.0,Billetera Digital
VJ001575, Bicicleta,2025-08-30,18:17,4.0,0.86,1.45,Centro ,40.0,Tarjeta
VJ002867,PATINETA,2025-06-16,05:42,21.0,3.86,,NORTE,25.0,Tarjeta
VJ002491,Patineta,2025-06-15,07:29,14.3,2.92,2.23,Centro,28.0,billetera digital
VJ001399,Bicicleta,2025-08-02,11:03,6.6,1.73,1.14,Sur,47.0,BILLETERA DIGITAL
VJ002366,Bici,2025-07-24,11:47,10.6,2.13,1.67,NORTE,24.0,efectivo
VJ001303,patineta,2025-08-14,19:09,21.1,3.04,2.95,centro,28.0,Efectivo
VJ002432,Scooter,2025-08-31,12:11,18.5,3.16,3.44,NORTE,110.0,BILLETERA DIGITAL
VJ001551,patineta,2025-07-22,12:43,11.4,2.74,2.11,Sur,26.0,Billetera digital
VJ000625,bicicleta,2025-06-01,15:27,13.4,1.8,2.01,Sur,41.0,tarjeta
VJ002338,Bici,2025-07-24,19:00,14.4,2.04,2.53, Norte,31.0,BILLETERA DIGITAL
VJ001038,patineta,2025-06-27,08:39,21.9,4.32,2.74,Norte,32.0,TARJETA
VJ002740,Patineta,2025-08-17,11:13,19.5,3.3,,Centro ,28.0,TARJETA
VJ002410,Patineta,2025-06-19,16:38,6.1,1.5,1.65, Norte,18.0,billetera digital
VJ001335,BICICLETA,2025-07-18,08:43,21.6,3.76,3.32,Centro,40.0,tarjeta
VJ001985,Bicicleta,2025-08-05,07:08,16.6,4.15,1.9,SUR,33.0,Tarjeta
VJ001299, Patineta,2025-08-10,13:46,13.9,3.69,2.12,Centro,36.0,TARJETA
VJ000904,Bicicleta,2025-08-11,21:53,26.9,4.48,3.81,CENTRO,29.0,Tarjeta
VJ001249, Bicicleta,2025-08-05,14:57,13.8,1.87,1.72,SAMBORONDON,95.0,tarjeta
VJ000775,Bicicleta,2025-06-02,18:25,16.0,2.46,2.3,Samborondon,26.0,Billetera digital
VJ001913,Bici,2025-06-09,20:25,27.1,3.99,3.88,centro,30.0,BILLETERA DIGITAL
VJ002651,Bici,2025-07-22,08:17,240.0,2.06,1.3,centro,21.0,tarjeta
VJ001048,patineta,2025-07-26,08:01,17.4,3.7,2.35,centro,21.0,Efectivo
VJ000606,BICICLETA,2025-06-06,20:00,12.5,3.1,2.14,NORTE,40.0,TARJETA
VJ000009, Patineta,2025-07-08,23:01,21.1,3.64,127.02,Samborondon,38.0,tarjeta
VJ001028, Bicicleta,2025-06-28,06:29,8.5,2.01,1.0,Samborondon,36.0,TARJETA
VJ002429,Scooter,2025-06-26,18:29,8.3,1.69,1.56,Centro ,52.0,tarjeta
VJ001621,PATINETA,2025-08-18,06:17,4.8,1.0,0.77, Norte,32.0,tarjeta
VJ000774,PATINETA,2025-06-04,21:16,14.6,3.85,1.96,Sur,27.0,Efectivo
VJ000696, Bicicleta,2025-06-13,08:50,8.4,1.27,,SUR,24.0,TARJETA
VJ000370, Bicicleta,2025-07-05,20:11,13.4,2.59,2.24,Samborondon,,Billetera digital
VJ001566, Patineta,2025-06-25,18:07,28.9,4.85,,Norte,16.0,tarjeta
VJ001414, Bicicleta,2025-08-06,08:53,13.7,3.55,2.06,Samborondon,36.0,Billetera digital
VJ002575,PATINETA,2025-07-30,08:51,7.2,1.76,1.57,centro,18.0,Billetera Digital
VJ000383,Bicicleta,2025-06-28,14:03,10.0,1.96,1.32,NORTE,42.0,Tarjeta
VJ000405,BICICLETA,2025-08-09,19:32,5.6,1.4,1.0,SUR,32.0,Billetera Digital
VJ002610,bicicleta,2025-07-10,22:34,9.8,1.43,1.46,samborondon,18.0,
VJ000414,Bici,2025-07-22,20:34,4.9,0.99,,Samborondón,40.0,BILLETERA DIGITAL
VJ000218,Bici,2025-07-26,09:56,8.8,1.44,1.62,NORTE,30.0,Tarjeta
VJ000562, Patineta,2025-07-07,20:42,25.6,3.58,3.08,norte,19.0,Tarjeta
VJ001320,Scooter,2025-06-21,08:26,15.9,3.13,2.53,CENTRO,18.0,tarjeta
VJ000131,Patineta,2025-06-16,06:19,12.6,3.16,2.0,NORTE,,tarjeta
VJ001946,PATINETA,2025-07-15,19:48,23.4,5.45,3.65,norte,29.0,tarjeta
VJ002159,Bicicleta,2025-08-21,21:37,15.1,2.93,1.88,norte,25.0,tarjeta
VJ002549,Bicicleta,2025-07-22,08:22,6.2,1.41,1.29, Norte,22.0,Tarjeta
VJ001350,bicicleta,2025-07-27,20:44,16.6,2.25,1.88,norte,,BILLETERA DIGITAL
VJ000020,BICICLETA,2025-08-07,23:31,14.5,2.46,1.97,NORTE,24.0,Efectivo
VJ000228,Bicicleta,2025-06-05,11:57,16.0,2.35,2.17,Norte,,EFECTIVO
VJ001049,Bicicleta,2025-06-11,08:28,22.8,3.23,3.12,sur,30.0,Tarjeta
VJ000386,bicicleta,2025-08-20,06:08,6.6,1.53,1.44,Centro,20.0,EFECTIVO
VJ001806, Bicicleta,2025-08-19,19:55,15.0,3.09,2.56,centro,34.0,TARJETA
VJ002466,BICICLETA,2025-07-06,08:21,20.7,2.99,,Centro,21.0,EFECTIVO
VJ001613, Bicicleta,2025-06-13,08:44,7.7,1.59,1.72,SAMBORONDON,26.0,TARJETA
VJ002275,bicicleta,2025-06-06,10:43,16.0,2.17,2.65,Sur,,Efectivo
VJ001702, Patineta,2025-08-30,21:27,-1.2,3.01,2.35,SAMBORONDON,30.0,tarjeta
VJ000813,patineta,2025-06-03,11:00,10.0,2.34,1.86,Samborondon,36.0,tarjeta
VJ001266,Scooter,2025-06-28,18:13,9.0,1.2,1.86,Centro,35.0,BILLETERA DIGITAL
VJ001830,PATINETA,2025-06-23,17:59,4.6,0.89,0.78,sur,29.0,BILLETERA DIGITAL
VJ001456,BICICLETA,2025-06-08,14:30,19.8,3.9,3.21,CENTRO,32.0,Billetera Digital
VJ000894,BICICLETA,2025-06-25,20:43,12.1,2.96,1.51,Norte,35.0,Billetera digital
VJ000930,Scooter,2025-06-16,07:04,15.4,2.08,3.01,Centro,51.0,tarjeta
VJ002103,Bicicleta,2025-08-11,15:43,14.2,3.15,1.65,SUR,28.0,Efectivo
VJ001803,BICICLETA,2025-07-27,14:04,18.7,3.17,2.59,SUR,25.0,Billetera Digital
VJ001353, Bicicleta,2025-07-08,12:13,6.1,1.18,1.45,Centro ,21.0,tarjeta
VJ002334,Bici,2025-06-24,07:11,16.9,3.29,2.62,samborondon,,Tarjeta
VJ000866, Bicicleta,2025-06-21,07:55,10.4,1.96,1.84,NORTE,23.0,Tarjeta
VJ002117,BICICLETA,2025-08-16,07:11,9.2,2.32,1.73,Centro ,39.0,EFECTIVO
VJ002259,bicicleta,2025-07-31,09:52,21.4,3.59,3.07,norte,16.0,TARJETA
VJ001629,BICICLETA,2025-08-30,19:06,9.7,2.21,1.65,CENTRO,16.0,BILLETERA DIGITAL
VJ000212,Bici,2025-08-17,13:55,7.7,1.22,1.85,NORTE,25.0,Billetera digital
VJ001113,Patineta,2025-08-13,19:01,1.0,0.19,0.33,Norte,45.0,Tarjeta
